track_uri,track_name,preview_url,track_id,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,genre,danceability,energy,key,loudness,mode,speechiness,acousticnesss,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
spotify:track:5ZCjp56T8J6d7amJyFSzrI,Heart Like A Truck,https://p.scdn.co/mp3-preview/dbe4e18e850e7bea5504b2f4724e9607151d1106?cid=400e13a0a7b044409077270c38d6b730,5ZCjp56T8J6d7amJyFSzrI,72,spotify:artist:6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,65,"['contemporary country', 'country', 'country pop']",Heart Like A Truck,country,0.587,0.632,9,-5.416,1,0.0311,0.148,1.01e-05,0.158,0.392,139.974,4,199040,I never stay in one place too long The dirt road singin me a siren is song I gotta find a field  I need to spin my wheels I gotta hankerin for four wide tires And I cant help it  it is the way Im wired Boy  you get too close  boy  you need to know  I got a heart like a truck It is been drug through the mud Runs on dreams and gasoline And that old highway holds the key It is got a lead foot down when it is leavin Lord knows it is taken a hell of a beatin A little bit of love is all that it is needin But it is good as it is tough I got a heart like a truck There aint no brakin when I throw it in drive Dont always keep it in-between the lines If youre a ready for a ridе Pedal down state of mind Boy  I tell you what You bеtter buckle up  I got a heart like a truck It is been drug through the mud Runs on dreams and gasoline And that old highway holds the key It is got a lead foot down when it is leavin Lord knows it is taken a hell of a beatin A little bit of love is all that it is needin But it is good as it is tough I got a heart like a truck  Go on and see if you can knock off the dust  yeah Shine it up  rev it up  and let it run  yeah It gets a high ridin off into the sun  yeah  I got a heart like a truck It is been drug through the mud Runs on dreams and gasoline And that old highway holds the key It is got a lead foot down when it is leavin Lord knows it is taken a hell of a beatin A little bit of love is all that it is needin But it is good as it is tough I got a heart like a truck You might also like Go on and see if you can knock off the dust  yeah Shine it up  rev it up  and let it run  yeah It gets a high ridin off into the sun  yeah It gets a high ridin off into the su
spotify:track:200x8ONbPfFzByUr3fVz46,She Had Me At Heads Carolina,https://p.scdn.co/mp3-preview/a436751933b957660b57875bf890b9ffa45d1b66?cid=400e13a0a7b044409077270c38d6b730,200x8ONbPfFzByUr3fVz46,80,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,68,"['contemporary country', 'country', 'country road', 'modern country rock']",Stereotype,country,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,4,206107,"(Heads Carolina  tails California)  I was out with the boys  catchin up at a neon light Didnt know til we walked in it was karaoke night She was in a circle of girls  chasin a shot with a lime She was laughin  they were darin her to get on the mic One of em walked up and turned in her name Next thing I knew  man  she was up on the stage  singin ""Heads Carolina  tails California"" Maybe shed fall for a boy from South Georgia She is got the bar in the palm of her hand And she is a 90s country fan like I am Hey  I got a Chevy  she can flip a quarter Id drive hеr anywhere from herе to California When this song is over  I gotta find her Cause she had me at ""Heads Carolina""  Yeah  she knew every word by heart  didnt need no screen  no I was raisin my glass up for her  I saw her smilin at me  yeah She had me down in the front by the end of verse two Like there wasnt no one else in the room  we were singin  ""Heads Carolina  tails California"" Maybe shed fall for a boy from South Georgia She is got the bar in the palm of her hand And she is a 90s country fan like I am Hey  I got a Chevy  she can flip a quarter Id drive her anywhere from here to California When this song is over  I gotta find her Cause she had me at ""Heads Carolina"" See Cole Swindell LiveGet tickets as low as $47You might also like Yeah  I bought her a round and we talked til the lights came on I still see that girl every time I hear that song  ""Heads Carolina  tails California"" Maybe shed fall for a boy from South Georgia She is got the bar in the palm of her hand And she is a 90s country fan like I am Hey  I got a Chevy  she can flip a quarter Id drive her anywhere from here to California When this song is over  I gotta find her Cause she had me at ""Heads Carolina""  (Heads Carolina  tails California) Yeah  she had me at ""Heads Carolina"" (Somewhere greener  somewhere warmer) (Heads Carolina  tails California) Yeah (Somewhere greener  somewhere warmer) (Heads Carolina) (Somewhere together  Ive got a quarter) (Heads Carolina  tails California)"
spotify:track:2vubFQgAJO5SeuVa7ytIHc,Wilder Days,https://p.scdn.co/mp3-preview/b68b275077981981f90189dc72e0482f0f6c99a5?cid=400e13a0a7b044409077270c38d6b730,2vubFQgAJO5SeuVa7ytIHc,67,spotify:artist:4eYE8Z6cfEHEdG22lTyucP,Morgan Wade,56,['contemporary country'],Reckless,country,0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,4,251293,Hand in my hair and you said I looked pretty Youre so devious  rode in From the Windy City I aint gotta clear view Tell me what you want me to do and Tell me every single secret in your mind Come on  baby  we got nothing but time You say  Im too young for you Youre scared Im too right for you You said you hate the smell of cigarette smoke You only used to smoke when you drank When you lived in Chicago Unsure where the wind blows I wish Id known you in your wilder days And now here we go You got me falling in love again You gotta secret  I wanna keep it I wish Id known you in your wilder days  The way you move your hands across my body Kissing you in a hotel lobby Baby  I dont wanna lose this feeling Youre giving me something to believe in And who were you before I knew your name? Were you drunk at midnight waiting for the train? You could have been anyone back then Just another kid reaching for the wind  You said you hate the smell of cigarette smoke You only use to smoke when you drank When you lived in Chicago Unsure where the wind blows I wish Id known you in your wilder days And now here we go You got me falling in love again You gotta secret  I wanna keep it I wish Id known you in your wilder days You might also like What were you like when you were a little wilder? Why dont you show me? Why dont you show me? What you were like when you got a little higher? Just for tonight  just for tonight  You said you hate the smell of cigarette smoke You only use to smoke when you drank When you lived in Chicago Unsure where the wind blows I wish Id known you in your wilder days And now here we go You got me falling in love again You gotta secret  I wanna keep it I wish Id known you in your wilder days I wish Id known you in your wilder days I wish Id known you in your wilder day
spotify:track:3HGnIIdHYIbkowzLk8UHbE,Wishful Drinking (with Sam Hunt),https://p.scdn.co/mp3-preview/8b34e11ab72edd8fddbe88eb9e736b7b5d110328?cid=400e13a0a7b044409077270c38d6b730,3HGnIIdHYIbkowzLk8UHbE,67,spotify:artist:0jPnVIasXzBYjrlpO5irii,Ingrid Andress,60,"['contemporary country', 'country', 'country pop']",Wishful Drinking (with Sam Hunt),country,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,4,194545,"Maybe Im just wishful drinking Give my heart something to sink in Better make it two  nothing I wont do For another round of me and you  I know it is a shot in the dark Looking for what is left of a spark Throwing em back like I got nothing to lose It is a slow burn just like you Everybody says  ""Give it time"" But Im feeling like Im stuck on rewind Throwing em back like I got nothing to lose It is a slow burn just like you When Im a couple in  I get optimistic Like you and me are realistic  Maybe Im just wishful drinking Give my heart something to sink in Better make it two  nothing I wont do For another round of me and you I get hopeful whеn Im tipsy Thinking you might actually miss me It is a hundred proof  nothing I wont do For another round of mе and you Im wishful drinking  Ooh  ooh  ooh  With every sip Im getting closer To thinking that we aint really over I know it aint right but  baby  just for tonight I dont wanna have no closure  When Im a couple in  I get optimistic Like you and me are realistic You might also like Maybe Im just wishful drinking Give my heart something to sink in Better make it two  nothing I wont do For another round of me and you I get hopeful when Im tipsy Thinking you might actually miss me It is a hundred proof  nothing I wont do For another round of me and you Im wishful drinking  Ooh  ooh  ooh Yeah  Im wishful drinking Ooh  ooh  ooh Wishful drinking  wishful drinking  wishful drink  Im tracing your footprints through my memories Trying to find where we went wrong Replacing the space you left with new things Nothing I try lasts long  Maybe Im just wishful drinking Give my heart something to sink in Better make it two  nothing I wont do For another round of me and you (Another round of me and you) I get hopeful when Im tipsy Thinking you might actually miss me It is a hundred proof  nothing I wont do For another round of me and you (You) Im wishful drinking Ooh  ooh  ooh (Yeah  Im wishful drinking) Im wishful drinking Ooh  ooh  ooh"
spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,https://p.scdn.co/mp3-preview/7be5cf801c5eb74f5d97b02e632c9e3c3d36bc8d?cid=400e13a0a7b044409077270c38d6b730,3WMj8moIAXJhHsyLaqIIHI,88,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,81,['oklahoma country'],Something in the Orange,country,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,228013,Itll be fine by dusk light  Im tellin you  baby These things eat at your bones and drive your young mind crazy But when you place your head between my collar and jaw I dont know much  but there is no weight at all  And Im damned if I do and Im damned if I dont Cause if I say I miss you  I know that you wont But I miss you in the mornings when I see the sun Somethin in the orange tells me were not done To you  Im just a man; to me  youre all I am Where the hell am I supposed to go? I poisoned myself again  somethin in the orange Tells me youre never comin home  I need to hear you say youve been waitin all night There is orange dancin in your eyes from bulb light Your voice only trembles when you try to speak Take me back to us dancin  this wood used to creak  To you  Im just a man; to me  youre all I am Where the hell am I supposed to go? I poisoned myself again  somethin in the orange Tells me youre never comin home  To you  Im just a man; to me  youre all I am Where the hell am I supposed to go? I poisoned myself again  somethin in the orange Tells me youre never comin home If you leave today  Ill just stare at the way The orange touches all things around The grass  trees  and dew  how I just hate you Please turn those headlights around Please turn those headlights aroundSee Zach Bryan LiveGet tickets as low as $284You might also like
spotify:track:7xNYZeFtrB05pi9tc6lEeb,Pick Me Up,https://p.scdn.co/mp3-preview/0bab80643ab60abb9d5b3ee58ea4a6775c5f5c50?cid=400e13a0a7b044409077270c38d6b730,7xNYZeFtrB05pi9tc6lEeb,71,spotify:artist:6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,63,"['contemporary country', 'country', 'country pop']",Pick Me Up,country,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,4,169440,(Mm)  It is been one of those days I dont wanna do twice No matter what I say  it doesnt come out right I need one of those nights where you slide me close Til were off the map and youre makin me laugh I dont care if we ever go home  So pick me up Get me lost way out  down a back two-lane  little George Strait Way on up Get me outta my head and outta this town And tell me no matter what Youll be by my side  everything gonna be alright Make thе world go black how you do me like that When I climb up in your truck  just pick mе up  mm We could ride on past every one-light street Watch a full moon crash on some sunrise wheat You can kiss me fast and drive real slow That old Chevy made  take as long as it takes You and Jesus will fix my soul  So pick me up Get me lost way out  down a back two-lane  little George Strait Way on up Get me outta my head and outta this town And tell me no matter what Youll be by my side  everything gonna be alright Make the world go black how you do me like that When I climb up in your truck  just pick me up  Mm  yeah Just pick me up Ooh  Get me lost way out  down a back two-lane  little George Strait Way on up Get me outta my head and outta this town And tell me no matter what Youll be by my side  everything gonna be alright Make the world go black how you do me like that When I climb up in your truck  just pick me up You might also like Mm  yeah Just pick me up (Mm) (Just pick me up)
spotify:track:28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,https://p.scdn.co/mp3-preview/8deb5f32337212cd85f87caeaf400c2fc620a074?cid=400e13a0a7b044409077270c38d6b730,28n8z9IQKyjMPxmvYMBqZa,80,spotify:artist:718COspgdWOnwOFpJHRZHS,Luke Combs,80,"['contemporary country', 'country']",The Kind of Love We Make,country,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,4,224427,Weve been burnin both ends Keepin the lights on So Ive been thinkin we need A little time alone  So what you say we cancel our plans? Tonight Im only gonna be your man  Let is get some candles burning And some records turning All the lights down low Take it nice and slow The way your body is moving Keep doing what youre doing to me all night long Writin our love song Girl  I want it  gotta have it Let the passion take us to a higher place Makin the kind of love we make There aint no way  baby To get me out this house When you look this good What could I even think about? Oh  oh  Besides turn around and lockin the door Watching your red dress fall to the floor  Let is get some candles burning And some records turning All the lights down low Take it nice and slow The way your body is moving Keep doing what youre doing to me all night long Writin our love song Girl  I want it  gotta have it Let the passion take us to a higher place Makin the kind of love we make  Kind of love we make  So what you say we cancel our plans? Tonight Im only gonna be your man See Luke Combs LiveGet tickets as low as $34You might also like Let is get some candles burning Some records turning All the lights down low Take it nice and slow The way your body is moving Keep doing what youre doing to me all night long Writin our love song Girl  I want it  gotta have it Let the passion take us to a higher place Girl  I want it  gotta have it Let the passion take us to a higher place Makin the kind of love we make Kind of love we make Makin the kind of love we mak
spotify:track:6Tm4Io4ct4w14nB1EUzsY3,Whiskey On You,https://p.scdn.co/mp3-preview/0f6a14f964f6ff336a4bd3917ac986aabaf8ee40?cid=400e13a0a7b044409077270c38d6b730,6Tm4Io4ct4w14nB1EUzsY3,78,spotify:artist:4NYMUsIcUUsBHbV9DICa5x,Nate Smith,64,"['contemporary country', 'country']",Whiskey On You,country,0.479,0.768,8,-5.204,1,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,4,183790,"Now Ive wasted a paycheck on whiskey and longnecks Ever since you left trying to figure this out This Jack Ive been drinking is been wasted on thinking Now I got a new reason for throwing em down Line em up (Line em up)  pour em tall (Pour em tall) Here is to us  happily never after all  Aint gonna waste one more night missing  wanting you back No  I aint gonna cry another tear in this glass You didnt waste any time finding somebody new So  I aint gonna waste another drop of whiskey on you No  I aint To hell with the lonely  and the ""why dont you want me?"" Yeah  bartender pour me a farewell round Line em up (Line em up)  make em strong (Make em strong) Tell the band that I need me a drinking song  Aint gonna waste one more night missing  wanting you back No  I aint gonna cry another tear in this glass You didnt waste any time finding somebody new So  I aint gonna waste another drop of whiskey on you No  I aint gonna waste another drop of whiskey on you No  I aint No  I aint  Aint gonna waste another drop of whiskey on you  no Aint gonna waste another drop of whiskey on you Line em up (Line em up)  pour em tall (Pour em tall) Here is to us happily never after all  Aint gonna waste one more night missing  wanting you back No  I aint gonna cry another tear in this glass You didnt waste any time finding somebody new So  I aint gonna waste another drop of whiskey on you No  I aint gonna waste another drop of whiskey on you You might also like No  I aint  yeah (Gonna waste another drop of whiskey on you) No  I aint (Gonna waste another drop of whiskey on you) Aint gonna waste another drop of whiskey on you No  I aint gonna waste another drop of whiskey on you No  I aint gonna waste another drop of whiskey on you  No  I aint No  I aint gonna waste another drop of whiskey on yo"
spotify:track:5gVCfYmQRPy1QJifP8f5gg,Fall In Love,https://p.scdn.co/mp3-preview/94e78a5f6f4d6399c5a73bdd543d5fb40f65dd64?cid=400e13a0a7b044409077270c38d6b730,5gVCfYmQRPy1QJifP8f5gg,78,spotify:artist:3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,72,['contemporary country'],Fall In Love,country,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,4,232059,Heard you moved out to South Carolina Just like you always said we would Packed your bags in that old 4Runner That I bought you when things were good Im glad to see the stop sign didnt hit ya Bring you back to your senses Oh  it waved you gone  goodbye Yeah  it waved you gone  goodbye  I heard you found yourself a brand new man Put a rock on your finger and he vowed you a second chance Built a house right by the coast That ocean view is beautiful  but baby  I just want you to know He dont know you like I did Money talks  but I aint buyin Cause love is a smoke ring wrapped around your finger One second  it is a blessin  and the next  it is already gone A broken heart  Im a walkin testimony My confession is a lesson that Im pourin out in this song Oh-woah-woah  oh-woah-woah You dont wanna fall in love Oh-woah-woah  oh-woah-woah You dont wanna fall in love  I seen your mama walkin out the county market And I thought to ask her how she is been Said she is missin ya and tried to go convincin ya Not to settle down with him She aint wrong  the whole town knows it You had a bed of roses  but girl  you couldnt walk that line You can act like youre doin fine  Cause love is a smoke ring wrapped around your finger One second  it is a blessin  and the next  it is already gone A broken heart  Im a walkin testimony My confession is a lesson that Im pourin out in this song Oh-woah-woah  oh-woah-woah You dont wanna fall in love Oh-woah-woah  oh-woah-woah You dont wanna fall in love You might also like  Cause love is a smoke ring wrapped around your finger One second  it is a blessin  and the next  it is already gone A broken heart  Im a walkin testimony My confession is a lesson that Im pourin out in this song Oh-woah-woah  oh-woah-woah You dont wanna fall in love Oh-woah-woah  oh-woah-woah You dont wanna fall in love Oh-woah-woah  oh-woah-woah You dont wanna fall in love Oh-woah-woah  oh-woah-woah  Heard you moved out to South Carolina Just like you always said we woul
spotify:track:0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),https://p.scdn.co/mp3-preview/e8abd765de43ccea6dc30c7b7b0a391367825f87?cid=400e13a0a7b044409077270c38d6b730,0QULNNd9z5s35entfiiXoa,73,spotify:artist:3bhu7P5PfngueRHiB9hjcx,Elle King,65,['modern blues rock'],Drunk (And I Don't Wanna Go Home),country,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,4,245626,some money in my pocket  got some trouble on my tail I can hear the dive is a-knocking  guess Im heading off the rails Singing  ooh-ooh-ooh-ooh  ooh-ooh-ooh Im talking bout you-ooh-ooh-ooh  ooh-ooh-ooh I got some new best friends forever  see  I met em at the bar Where the whiskey goes down better  when they dont know who you are Singing  ooh-ooh-ooh-ooh  ooh-ooh-ooh Im talking bout you-ooh-ooh-ooh  ooh-ooh-ooh Ooh  gonna feel this in the morning Ooh-ooh  cause Im going hard tonight So bartender  take my keys What do you want from me? Baby  Im drunk  and I dont wanna go home Not staying in to fight Im staying out all night Baby  Im drunk  and I dont wanna go home We dont gotta wait until the weekend There is always time for jumping off the deep end So dont you wait up tonight Dont worry  Ill be fine Baby  Im drunk  and I dont wanna go home  yeah Were in the bathroom gettin chatty  there is a line out in the hall Tryna be my sugar daddy  gettin handsy in the stalls Singing  ooh-ooh-ooh-ooh  ooh-ooh-ooh Im talking bout you-ooh-ooh-ooh  ooh-ooh-ooh You like my gin and tonic kisses  cause you know they taste so sweet And I know you got your missus  but there aint no one like me Talkin bout you-ooh-ooh-ooh-ooh  ooh-ooh-ooh Mmm  Im talking bout you-ooh-ooh-ooh  ooh-ooh-ooh Ooh  gonna feel this in the morning Ooh-ooh  cause Im going hard tonight So bartender  take my keys What do you want from me? Baby  Im drunk  and I dont wanna go home Not staying in to fight Im staying out all night Baby  Im drunk  and I dont wanna go home We dont gotta wait until the weekend There is always time for jumping off the deep end So dont you wait up tonight Dont worry  Ill be fine Baby  Im drunk  and I dont wanna go home  yeah I dont wanna (Oh-oh-oh) dont wanna go home (Oh-oh) I dont wanna (Oh-oh-oh) So bartender  take my keys What do you want from me? Baby  Im drunk  and I dont wanna go home Not staying in to fight Im staying out all night Baby  Im drunk  and I dont wanna go home We dont gotta wait until the weekend (hell no) There is always time for jumping off the deep end (let is go) So dont you wait up tonight Dont worry  Ill be fine Baby  Im drunk  and I dont wanna go home  yeah I dont wanna (Oh-oh-oh) dont wanna go home (Oh-oh) I dont wanna (Oh-oh-oh) dont wanna g
spotify:track:4q9NEq8kUmSZwtNsxL2KJN,Can't Have Mine (Find You A Girl),https://p.scdn.co/mp3-preview/e7cd3f719512a133eeeae47c936d4708dbae5d54?cid=400e13a0a7b044409077270c38d6b730,4q9NEq8kUmSZwtNsxL2KJN,69,spotify:artist:78YqeIji3mgAS2K1Maca6x,Dylan Scott,63,"['contemporary country', 'country', 'country road']",Can't Have Mine (Find You A Girl),country,0.663,0.502,5,-7.07,1,0.0285,0.791,0.0,0.105,0.371,143.969,4,183087,You can find you a girl on a Friday night Dancing in the back of a bar On Sunday morning  hands up high Singing front row in the choir You can find you a girl through a friend of a friend She could show up right out of the blue It dont matter where you find her Just as long as you  Find you a girl that leaves you speechless Gets wild on the town but still loves Jesus One who is worth the wait even when she aint on time Find you a girl that loves her daddy Talking bout babies makes her happy Yeah take it from me that is the kind you need to find You just cant have mine Find you a girl that likes to do all the things you love to do And even on your worst day She still thinks you hung thе moon Find you a girl that is like fine wine It just gеts better with age Boy youre heaven made  If you find you a girl that leaves you speechless Gets wild on the town but still loves Jesus One who is worth the wait even when she aint on time Find you a girl that loves her daddy Talking bout babies makes her happy Yeah take it from me that is the kind you need to find You just cant have mine  Thank God she loves me God knows I got so lucky If you want one like I got You gotta trust me  And find you a girl that leaves you speechless Gets wild on the town but still loves Jesus One who is worth the wait even when she aint on time Find you a girl that loves her daddy Talking bout babies makes her happy Yeah take it from me that is the kind you need to find You just cant have mine No you cant have mineYou might also lik
